"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[tissue]"	"Term Source REF"	"Term Accession Number"	"Factor Value[season]"	"Unit"	"Term Source REF"	"Term Accession Number"
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-2_R2_fruit_2003_neg"	""	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-2_R3_fruit_2003_neg"	""	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-2_R4_fruit_2003_neg"	""	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-3_R1_fruit_2003_neg"	""	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-3_R2_fruit_2003_neg"	""	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-3_R3_fruit_2003_neg"	""	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-3_R4_fruit_2003_neg"	""	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-3-1_R1_fruit_2003_neg"	""	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-3-1_R2_fruit_2003_neg"	""	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-3-1_R3_fruit_2003_neg"	""	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-3-1_R4_fruit_2003_neg"	""	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-4_R1_fruit_2003_neg"	""	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-4_R2_fruit_2003_neg"	""	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-4_R3_fruit_2003_neg"	""	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-4_R4_fruit_2003_neg"	""	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-4-1_R1_fruit_2003_neg"	""	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-4-1_R2_fruit_2003_neg"	""	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-4-1_R3_fruit_2003_neg"	""	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL12-4-1_R4_fruit_2003_neg"	""	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R1_fruit_2003_neg"	""	""	""	"R1"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R2_fruit_2003_neg"	""	""	""	"R2"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R3_fruit_2003_neg"	""	""	""	"R3"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R4_fruit_2003_neg"	""	""	""	"R4"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R5_fruit_2003_neg"	""	""	""	"R5"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R6_fruit_2003_neg"	""	""	""	"R6"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R7_fruit_2003_neg"	""	""	""	"R7"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R8_fruit_2003_neg"	""	""	""	"R8"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R9_fruit_2003_neg"	""	""	""	"R9"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R10_fruit_2003_neg"	""	""	""	"R10"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R11_fruit_2003_neg"	""	""	""	"R11"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R12_fruit_2003_neg"	""	""	""	"R12"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R13_fruit_2003_neg"	""	""	""	"R13"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R14_fruit_2003_neg"	""	""	""	"R14"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R15_fruit_2003_neg"	""	""	""	"R15"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R16_fruit_2003_neg"	""	""	""	"R16"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R17_fruit_2003_neg"	""	""	""	"R17"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R18_fruit_2003_neg"	""	""	""	"R18"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R19_fruit_2003_neg"	""	""	""	"R19"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R20_fruit_2003_neg"	""	""	""	"R20"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R21_fruit_2003_neg"	""	""	""	"R21"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R22_fruit_2003_neg"	""	""	""	"R22"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R23_fruit_2003_neg"	""	""	""	"R23"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R24_fruit_2003_neg"	""	""	""	"R24"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R25_fruit_2003_neg"	""	""	""	"R25"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R26_fruit_2003_neg"	""	""	""	"R26"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R27_fruit_2003_neg"	""	""	""	"R27"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R28_fruit_2003_neg"	""	""	""	"R28"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R29_fruit_2003_neg"	""	""	""	"R29"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R30_fruit_2003_neg"	""	""	""	"R30"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R31_fruit_2003_neg"	""	""	""	"R31"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R32_fruit_2003_neg"	""	""	""	"R32"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R33_fruit_2003_neg"	""	""	""	"R33"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R34_fruit_2003_neg"	""	""	""	"R34"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R35_fruit_2003_neg"	""	""	""	"R35"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"M82_R36_fruit_2003_neg"	""	""	""	"R36"	""	""	"fruit_pericarp"	""	""	"2003"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1_R1_leaf_2016_neg"	""	""	""	"R1"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1_R2_leaf_2016_neg"	""	""	""	"R2"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1_R3_leaf_2016_neg"	""	""	""	"R3"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1_R4_leaf_2016_neg"	""	""	""	"R4"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1-2_R1_leaf_2016_neg"	""	""	""	"R1"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1-2_R2_leaf_2016_neg"	""	""	""	"R2"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1-2_R3_leaf_2016_neg"	""	""	""	"R3"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1-2_R4_leaf_2016_neg"	""	""	""	"R4"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1-3_R1_leaf_2016_neg"	""	""	""	"R1"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1-3_R2_leaf_2016_neg"	""	""	""	"R2"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1-3_R3_leaf_2016_neg"	""	""	""	"R3"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-1-3_R4_leaf_2016_neg"	""	""	""	"R4"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-2_R1_leaf_2016_neg"	""	""	""	"R1"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-2_R2_leaf_2016_neg"	""	""	""	"R2"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-2_R3_leaf_2016_neg"	""	""	""	"R3"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-2_R4_leaf_2016_neg"	""	""	""	"R4"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-2-3_R1_leaf_2016_neg"	""	""	""	"R1"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-2-3_R2_leaf_2016_neg"	""	""	""	"R2"	""	""	"leaf"	""	""	"2016"	"year"	""	""
"S.pennellii_ILs_2016"	"Solanum lycopersicum x Solanum pennellii"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/872925"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"IL-1-2-3_R3_leaf_2016_neg"	""	""	""	"R3"	""	""	"leaf"	""	""	"2016"	"year"	""	""
