"database_identifier"	"chemical_formula"	"smiles"	"inchi"	"metabolite_identification"	"mass_to_charge"	"fragmentation"	"modifications"	"charge"	"retention_time"	"taxid"	"species"	"database"	"database_version"	"reliability"	"uri"	"search_engine"	"search_engine_score"	"smallmolecule_abundance_sub"	"smallmolecule_abundance_stdev_sub"	"smallmolecule_abundance_std_error_sub"	"pos_MM8_1.F.8_01_5674"	"pos_MM8_1.F.8_01_5683"	"pos_MM8_1.F.8_01_5692"	"pos_MM8_1.F.8_01_5701"	"pos_MM8_1.F.8_01_5710"	"pos_MM8_1.F.8_01_6577"	"pos_MM8_1.F.8_01_6586"	"pos_MM8_1.F.8_01_6595"	"pos_MM8_1.F.8_01_6604"	"pos_MM8_1.F.8_01_6615"	"pos_MM8_1.F.8_01_7103"	"pos_MM8_1.F.8_01_7104"	"pos_MM8_1.F.8_01_7113"	"pos_MM8_1.F.8_01_7122"	"pos_MM8_1.F.8_01_7131"	"pos_MM8_1.F.8_01_7145"	"pos_MM8_1.F.8_01_7153"	"pos_MM8_1.F.8_01_7360"	"pos_MM8_1.F.8_01_7361"	"pos_MM8_1.F.8_01_7362"	"pos_MM8_1.F.8_01_7365"	"pos_MM8_1.F.8_01_7366"	"pos_MM8_1.F.8_01_7394"	"pos_MM8_1.F.8_01_7397"	"pos_MM8_1.F.8_01_7405"	"pos_MM8_1.F.8_01_7414"	"pos_MM8_1.F.8_01_7423"	"pos_MM8_1.F.8_01_7433"
""	""	""	""	""	" 457.63470"	""	""	""	" 373.12920"	""	""	""	""	""	""	""	""	""	""	""	" 6.652286"	" 6.541793"	" 6.576046"	" 6.261491"	" 6.249168"	" 6.305715"	" 5.580122"	" 6.236045"	" 5.988540"	" 5.941097"	""	" 5.696296"	""	" 5.727186"	" 5.806249"	""	""	" 6.395969"	" 6.130461"	" 6.183142"	" 6.449446"	" 6.441979"	" 6.169346"	" 5.986010"	" 5.187877"	""	""	""
""	""	""	""	""	" 457.63129"	""	""	""	"1089.31727"	""	""	""	""	""	""	""	""	""	""	""	" 8.067169"	" 7.956456"	""	" 7.944581"	" 7.877898"	""	""	""	""	""	" 7.580471"	""	""	""	" 6.975422"	""	""	" 8.441114"	" 7.968973"	""	" 8.134708"	""	" 7.448491"	""	""	" 7.538194"	""	" 7.767050"
""	""	""	""	""	" 458.06772"	""	""	""	" 530.95013"	""	""	""	""	""	""	""	""	""	""	""	" 5.811205"	" 6.128266"	""	" 6.014421"	""	" 6.152869"	" 5.915272"	" 6.092468"	" 6.001930"	""	""	""	""	""	" 5.875380"	""	" 6.005249"	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 458.11704"	""	""	""	" 319.72389"	""	""	""	""	""	""	""	""	""	""	""	" 7.821873"	" 7.872310"	" 7.826398"	" 7.836813"	" 7.881947"	" 7.821964"	" 7.719219"	" 7.926597"	" 7.805807"	" 7.930641"	" 8.247697"	" 8.255188"	" 8.171562"	" 8.276086"	" 8.219542"	" 8.254402"	" 8.271129"	" 7.380715"	" 7.158302"	" 7.408995"	" 7.386322"	" 7.112995"	" 7.821311"	" 7.841436"	" 7.866866"	" 7.903851"	" 7.765521"	" 7.856642"
""	""	""	""	""	" 458.13956"	""	""	""	" 372.90765"	""	""	""	""	""	""	""	""	""	""	""	" 7.191586"	" 7.178425"	" 7.045581"	" 6.986800"	" 7.013020"	" 7.344802"	" 7.220754"	" 7.390695"	" 7.404508"	" 7.405638"	" 6.820611"	" 6.995151"	" 6.851363"	" 6.711156"	" 6.848970"	" 6.559049"	" 6.643915"	" 7.014663"	" 7.040298"	" 6.786374"	" 6.807024"	" 7.087596"	" 6.995894"	" 6.765818"	" 5.954261"	" 6.281474"	""	" 6.449574"
""	""	""	""	""	" 458.37255"	""	""	""	"1085.66165"	""	""	""	""	""	""	""	""	""	""	""	" 8.472770"	" 8.503258"	" 8.294118"	" 8.206211"	" 8.427127"	" 9.327949"	" 9.521082"	" 9.391973"	" 9.488580"	" 9.582068"	""	""	""	""	""	""	" 6.139726"	" 7.855312"	" 8.070948"	" 8.087294"	" 7.985924"	" 8.052867"	" 8.426277"	" 8.528847"	" 8.564852"	" 8.498312"	" 8.465500"	" 8.335815"
""	""	""	""	""	" 458.44466"	""	""	""	"1034.09693"	""	""	""	""	""	""	""	""	""	""	""	""	" 5.414846"	""	""	""	""	" 7.385519"	" 7.070936"	" 6.410438"	" 7.234904"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 458.34990"	""	""	""	" 893.27178"	""	""	""	""	""	""	""	""	""	""	""	" 7.491213"	""	""	" 6.957505"	" 7.241664"	""	""	""	""	""	""	""	" 7.058091"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 458.61685"	""	""	""	" 319.86115"	""	""	""	""	""	""	""	""	""	""	""	" 7.143313"	" 6.990340"	" 7.069017"	" 6.766724"	" 6.677466"	" 7.023181"	" 7.002207"	" 7.131641"	" 7.074720"	" 7.207895"	" 7.249334"	" 7.420933"	" 7.323596"	" 7.469225"	" 7.350174"	" 7.451242"	" 7.372937"	" 6.354189"	" 6.876768"	""	""	" 6.463238"	" 6.872959"	" 7.018581"	" 7.170624"	""	" 6.784983"	""
""	""	""	""	""	" 458.64337"	""	""	""	" 372.94733"	""	""	""	""	""	""	""	""	""	""	""	" 6.440998"	" 6.037852"	" 6.226568"	" 6.337964"	" 6.309589"	" 6.694325"	" 6.645226"	" 6.670824"	" 6.721734"	" 6.935714"	" 6.351597"	" 6.271366"	" 5.991064"	" 6.061625"	" 6.112172"	""	" 5.881024"	" 6.201693"	" 6.298302"	" 6.131922"	" 6.159991"	" 6.138470"	" 6.439462"	""	""	""	""	" 5.541358"
""	""	""	""	""	" 458.85641"	""	""	""	"1140.86527"	""	""	""	""	""	""	""	""	""	""	""	" 8.715133"	" 7.913920"	" 8.066167"	" 7.963713"	" 7.963296"	" 7.127799"	""	""	""	""	" 6.992684"	" 6.469278"	" 6.234244"	""	" 5.964429"	" 6.848966"	""	" 5.546614"	""	""	""	" 5.207170"	""	" 6.310078"	" 6.656846"	" 6.477697"	" 6.132564"	""
""	""	""	""	""	" 458.99746"	""	""	""	" 530.89276"	""	""	""	""	""	""	""	""	""	""	""	""	" 5.719498"	""	""	" 6.141589"	""	" 5.787682"	" 5.750971"	" 6.130461"	""	""	""	""	""	" 6.057094"	""	" 6.016781"	""	""	""	""	""	" 5.865038"	""	""	" 6.142811"	""	""
""	""	""	""	""	" 459.12594"	""	""	""	" 319.79188"	""	""	""	""	""	""	""	""	""	""	""	"12.058144"	"12.035640"	"12.020169"	"12.018975"	"11.995273"	"11.782885"	"11.650561"	"11.789877"	"11.795354"	"11.882954"	"12.404270"	"12.417569"	"12.276892"	"12.363056"	"12.319663"	"12.389459"	"12.394810"	"11.906875"	"11.909241"	"11.960359"	"11.938582"	"11.944522"	"12.203114"	"12.325339"	"12.352588"	"12.367290"	"12.303810"	"12.356912"
""	""	""	""	""	" 459.14762"	""	""	""	" 372.87120"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 6.430037"	" 6.353605"	""	" 5.195354"	""	" 6.076881"	" 6.171984"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 459.27980"	""	""	""	" 249.03072"	""	""	""	""	""	""	""	""	""	""	""	" 6.914055"	" 6.859506"	" 6.645663"	" 6.485966"	" 6.875596"	" 6.473076"	" 6.493300"	" 6.582579"	" 6.574641"	" 6.753907"	" 6.635127"	" 6.781811"	" 6.912040"	" 6.652626"	" 6.772238"	" 6.718563"	" 6.775695"	" 6.306138"	" 6.415583"	" 6.498692"	" 6.252887"	" 6.531530"	" 6.985313"	" 6.944635"	" 6.870377"	" 6.919582"	" 7.001986"	" 7.056355"
""	""	""	""	""	" 459.30123"	""	""	""	"1047.53017"	""	""	""	""	""	""	""	""	""	""	""	""	""	" 9.452854"	""	""	" 7.722943"	" 7.246944"	""	""	" 7.353548"	" 7.705392"	" 7.363609"	" 6.837401"	" 7.208890"	" 6.680001"	" 6.841718"	" 7.016473"	" 7.177318"	" 7.083645"	" 7.108270"	""	" 7.019182"	" 6.839202"	" 6.746910"	" 6.441444"	""	" 6.456858"	" 6.605114"
""	""	""	""	""	" 459.37198"	""	""	""	"1085.29012"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 7.470824"	" 7.636768"	" 5.475811"	" 7.907551"	""	""	""	""	""	""	""	""	""	""	""	" 5.625756"	""	""	" 6.057750"	" 6.892364"	""	""
""	""	""	""	""	" 459.34453"	""	""	""	"1122.15624"	""	""	""	""	""	""	""	""	""	""	""	""	""	" 9.421506"	"11.004061"	"10.520631"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 459.62405"	""	""	""	" 320.00112"	""	""	""	""	""	""	""	""	""	""	""	" 5.614995"	" 6.007024"	" 5.297917"	""	""	""	" 5.711751"	" 5.663960"	""	" 6.063413"	""	""	""	" 5.540238"	" 5.474621"	""	""	""	""	""	""	" 4.752900"	""	""	""	""	""	""
""	""	""	""	""	" 459.85358"	""	""	""	"1140.98218"	""	""	""	""	""	""	""	""	""	""	""	" 7.544960"	" 6.520704"	" 6.669806"	" 7.904889"	" 7.705649"	""	" 5.713970"	""	""	""	" 6.137052"	""	""	""	""	""	" 5.214947"	""	""	""	""	""	""	""	" 5.828846"	" 5.375219"	""	""
""	""	""	""	""	" 460.12899"	""	""	""	" 319.76724"	""	""	""	""	""	""	""	""	""	""	""	"10.617470"	"10.535518"	"10.546417"	"10.495829"	"10.573396"	"10.348886"	"10.232101"	"10.393131"	"10.381959"	"10.384292"	"10.908801"	"10.930026"	"10.844500"	"10.868541"	"10.918677"	"10.867230"	"10.917191"	"10.423971"	"10.462764"	"10.482549"	"10.480442"	"10.504174"	"10.724487"	"10.920174"	"10.890139"	"10.911628"	"10.835393"	"10.965994"
""	""	""	""	""	" 460.21087"	""	""	""	" 563.38801"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 7.770706"	" 7.714581"	" 7.423745"	" 7.709922"	" 7.887512"	" 7.707509"	" 7.698092"	" 6.878714"	" 7.022332"	" 6.850753"	" 7.137682"	" 7.068116"	" 7.334555"	" 7.516783"	" 7.485539"	" 7.441832"	" 7.322521"	" 7.535042"
""	""	""	""	""	" 460.18366"	""	""	""	"1086.83965"	""	""	""	""	""	""	""	""	""	""	""	" 6.325204"	""	" 6.021334"	" 6.708644"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 4.930921"	""	""	""	""
""	""	""	""	""	" 460.87261"	""	""	""	"1141.08304"	""	""	""	""	""	""	""	""	""	""	""	" 7.098477"	" 6.403900"	" 6.839419"	" 7.041079"	" 6.743521"	""	""	" 5.873383"	""	""	""	" 6.438651"	""	""	""	""	""	""	" 5.566480"	" 6.015486"	" 5.824646"	""	""	" 5.952750"	" 5.749902"	""	""	""
""	""	""	""	""	" 461.11998"	""	""	""	" 319.76724"	""	""	""	""	""	""	""	""	""	""	""	" 9.433575"	" 9.468704"	" 9.439530"	" 9.379562"	" 9.425946"	" 9.257575"	" 9.186026"	" 9.352694"	" 9.328030"	" 9.351880"	" 9.646191"	" 9.669427"	" 9.555376"	" 9.613591"	" 9.655660"	" 9.639997"	" 9.666620"	" 9.145376"	" 9.212998"	" 9.162228"	" 9.191099"	" 9.166164"	" 9.338712"	" 9.484282"	" 9.480493"	" 9.446479"	" 9.439575"	" 9.501832"
""	""	""	""	""	" 461.09709"	""	""	""	"1087.88781"	""	""	""	""	""	""	""	""	""	""	""	" 9.083167"	" 8.375914"	" 8.980672"	" 8.520496"	" 8.782031"	" 5.774434"	" 5.799628"	""	""	""	" 7.015437"	""	""	""	""	""	""	""	""	""	""	""	" 5.317609"	""	""	""	""	""
""	""	""	""	""	" 461.21372"	""	""	""	" 562.94906"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 6.227232"	" 6.209323"	" 5.431449"	" 6.478363"	" 6.374439"	" 6.480314"	" 6.452873"	""	" 5.318095"	""	""	""	" 6.000563"	""	" 6.263078"	" 6.177579"	" 5.969907"	" 5.814495"
""	""	""	""	""	" 461.19143"	""	""	""	"1141.26087"	""	""	""	""	""	""	""	""	""	""	""	""	" 6.365698"	" 5.693530"	""	" 6.032030"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 461.34849"	""	""	""	" 798.15509"	""	""	""	""	""	""	""	""	""	""	""	""	" 6.849227"	" 9.740865"	" 8.511536"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 461.59796"	""	""	""	"1086.33587"	""	""	""	""	""	""	""	""	""	""	""	" 9.456306"	" 9.315557"	" 9.132663"	" 9.319262"	" 9.285577"	""	" 5.770299"	""	""	" 5.470593"	" 7.504858"	""	" 7.523776"	" 7.422570"	""	" 7.284737"	" 4.686879"	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 462.14578"	""	""	""	"1033.15229"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"11.618789"	"11.535395"	"11.148530"	"11.594420"	"11.584022"	"10.607416"	""	"10.307182"	"10.264680"	"10.357241"	"10.078438"	"10.116883"	"11.152079"	""	""	"11.235387"	""	" 9.259898"	" 7.488772"	" 9.392764"	" 9.404484"	" 9.384331"	""
""	""	""	""	""	" 462.09786"	""	""	""	"1087.81350"	""	""	""	""	""	""	""	""	""	""	""	" 9.303804"	" 9.351276"	" 9.132702"	" 8.935756"	" 9.111808"	" 5.733783"	""	" 6.321795"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 462.14527"	""	""	""	" 993.22982"	""	""	""	""	""	""	""	""	""	""	""	" 8.924340"	" 8.308911"	" 8.497864"	" 8.270441"	" 8.700794"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 462.11848"	""	""	""	" 319.81760"	""	""	""	""	""	""	""	""	""	""	""	" 7.879577"	" 7.878336"	" 7.761878"	" 7.774018"	" 7.852078"	" 7.729831"	" 7.649052"	" 7.707509"	" 7.815343"	" 7.661937"	" 8.084060"	" 8.062279"	" 7.761162"	" 7.930954"	" 7.981298"	" 7.953169"	" 8.101940"	" 7.543512"	" 7.218210"	" 7.548958"	" 7.347655"	" 7.449178"	" 7.655250"	" 7.644399"	" 7.748633"	" 7.818105"	" 7.653437"	" 7.814257"
""	""	""	""	""	" 462.60186"	""	""	""	"1086.20377"	""	""	""	""	""	""	""	""	""	""	""	" 7.603609"	""	" 8.011469"	" 7.820078"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 462.85691"	""	""	""	"1141.24009"	""	""	""	""	""	""	""	""	""	""	""	" 7.393095"	" 6.440773"	" 6.763247"	" 6.204935"	" 6.652154"	" 6.143744"	""	""	""	" 5.976097"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.907221"
""	""	""	""	""	" 463.10875"	""	""	""	" 319.76311"	""	""	""	""	""	""	""	""	""	""	""	" 6.877885"	" 6.729889"	" 6.577917"	" 5.812226"	" 6.799938"	" 7.557928"	" 6.871772"	" 7.274885"	" 7.432531"	" 7.497356"	" 7.462947"	" 7.580814"	" 7.138521"	" 7.332238"	" 7.515658"	" 7.491075"	" 7.422448"	" 7.457660"	" 7.360351"	" 7.298494"	" 7.465958"	" 7.374262"	" 7.430342"	" 7.086872"	" 7.127873"	" 7.158147"	" 7.105241"	" 7.250766"
""	""	""	""	""	" 463.14657"	""	""	""	"1033.15229"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10.743999"	"10.731184"	"10.311473"	"10.806993"	"10.776362"	" 9.801343"	""	" 9.512742"	" 9.375341"	" 9.493969"	" 9.235100"	" 9.296627"	"10.361044"	""	""	"10.108940"	""	" 8.545095"	" 6.067091"	" 8.531105"	" 8.616069"	" 8.594998"	""
""	""	""	""	""	" 463.14717"	""	""	""	" 993.53768"	""	""	""	""	""	""	""	""	""	""	""	" 8.034792"	""	" 7.551595"	""	" 7.788550"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 463.24885"	""	""	""	" 395.49742"	""	""	""	""	""	""	""	""	""	""	""	" 6.930923"	" 7.014965"	""	""	" 7.100585"	" 7.205653"	""	" 6.622417"	""	""	""	""	""	""	" 6.007766"	""	""	""	""	""	""	""	""	""	""	""	""	" 6.075736"
""	""	""	""	""	" 463.27881"	""	""	""	" 739.30527"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 6.256011"	""	""	""	""	" 6.652192"	" 6.317280"	" 6.465261"	" 6.432837"	" 6.277696"	""	" 6.387526"	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 463.16753"	""	""	""	" 372.90765"	""	""	""	""	""	""	""	""	""	""	""	" 5.899612"	""	""	""	" 6.282301"	" 6.122813"	""	" 5.761726"	" 5.877265"	" 6.395514"	" 6.098665"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 463.19990"	""	""	""	" 936.85564"	""	""	""	""	""	""	""	""	""	""	""	" 7.267553"	""	""	" 6.177246"	" 6.886981"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 463.30186"	""	""	""	" 768.87903"	""	""	""	""	""	""	""	""	""	""	""	""	" 8.486559"	""	" 6.585366"	""	""	""	""	""	""	""	""	" 7.481227"	" 7.702553"	""	" 7.701602"	" 7.643848"	""	""	" 7.294388"	" 7.556700"	""	""	""	" 7.117303"	""	""	""
""	""	""	""	""	" 463.32686"	""	""	""	" 563.43650"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.987697"	" 6.235163"	" 6.692163"	" 6.483401"	" 5.943744"	" 6.390348"	" 6.231404"	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 463.39537"	""	""	""	" 991.88261"	""	""	""	""	""	""	""	""	""	""	""	" 7.166482"	" 7.155265"	" 7.547527"	" 7.067586"	" 7.050254"	""	""	""	" 6.172685"	""	""	""	""	""	""	""	" 5.002926"	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 463.60687"	""	""	""	" 319.76967"	""	""	""	""	""	""	""	""	""	""	""	" 6.121136"	" 5.700577"	" 5.648693"	" 5.930678"	""	" 7.014361"	" 6.709929"	" 6.888010"	" 6.927652"	" 7.058279"	" 7.041395"	" 6.877675"	" 6.707058"	" 6.959102"	" 6.960697"	" 6.716052"	" 6.566166"	" 8.554979"	" 8.229154"	" 8.029423"	" 8.302930"	" 7.970964"	" 6.931269"	" 7.091356"	" 6.765675"	" 6.575578"	" 6.292829"	" 6.453688"
""	""	""	""	""	" 463.60649"	""	""	""	"1096.60613"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 5.756426"	" 5.989232"	""	" 5.299539"	""	" 5.852924"	" 5.669072"	" 5.161313"	""	""	" 5.725386"	" 5.353878"	" 5.492670"	""	""	" 5.386887"	""	" 5.693530"	" 6.472389"	""	""	""	""
""	""	""	""	""	" 464.10654"	""	""	""	"1097.26846"	""	""	""	""	""	""	""	""	""	""	""	" 6.714005"	" 5.764028"	" 6.092398"	" 5.460989"	""	" 6.729972"	" 6.520840"	" 6.306446"	" 6.666246"	" 6.460165"	" 6.970100"	" 6.660346"	" 6.785753"	""	" 6.390073"	" 6.226808"	" 6.603168"	" 6.467335"	" 6.115309"	" 6.390189"	" 6.518118"	" 5.965489"	" 6.728919"	" 6.591299"	" 6.485949"	" 6.462039"	" 6.340067"	" 6.438710"
""	""	""	""	""	" 464.10481"	""	""	""	" 319.83583"	""	""	""	""	""	""	""	""	""	""	""	" 8.187627"	" 8.023725"	" 7.898925"	" 7.971491"	" 8.087896"	" 8.658176"	" 8.768212"	" 8.868420"	" 8.827584"	" 8.808403"	" 9.026151"	" 8.964018"	" 8.717527"	" 8.744243"	" 8.691071"	" 8.718643"	" 8.674098"	" 9.747838"	" 9.597008"	" 9.638417"	" 9.687419"	" 9.622061"	" 9.621148"	" 8.804509"	" 8.658001"	" 8.624165"	" 8.685919"	" 8.674673"
""	""	""	""	""	" 464.14415"	""	""	""	"1033.15229"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"10.392842"	"10.298881"	" 9.999451"	"10.360927"	"10.393522"	" 9.379406"	""	" 9.177877"	" 8.986545"	" 9.140635"	" 8.800872"	" 8.931248"	" 9.983234"	""	""	"10.043872"	""	" 8.184828"	" 6.036247"	" 8.122158"	" 8.322082"	" 8.256759"	""
""	""	""	""	""	" 464.16465"	""	""	""	" 373.13513"	""	""	""	""	""	""	""	""	""	""	""	" 6.344794"	""	""	" 6.397649"	""	" 6.530418"	" 5.894072"	" 6.464948"	""	" 6.371571"	""	" 6.114991"	" 6.205769"	" 6.149288"	" 6.260514"	""	" 6.157860"	""	""	" 5.340687"	""	""	""	""	""	""	" 5.814107"	""
""	""	""	""	""	" 464.40242"	""	""	""	" 991.54581"	""	""	""	""	""	""	""	""	""	""	""	" 6.054552"	" 6.008558"	""	" 6.011032"	""	""	" 5.415140"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 464.60516"	""	""	""	"1097.26669"	""	""	""	""	""	""	""	""	""	""	""	" 7.143177"	" 6.962800"	" 6.794857"	" 6.867735"	" 6.734489"	" 7.000113"	" 6.986100"	" 6.889807"	" 7.158281"	" 6.878618"	" 7.352484"	" 7.344831"	" 6.933737"	" 6.975858"	" 6.936751"	" 7.029065"	" 6.951180"	" 6.809180"	" 6.542846"	" 6.678850"	" 6.816608"	" 6.673736"	" 6.864943"	" 6.926948"	" 6.960151"	" 6.859840"	" 6.682100"	" 7.094641"
""	""	""	""	""	" 464.60628"	""	""	""	" 319.75167"	""	""	""	""	""	""	""	""	""	""	""	" 7.454352"	" 7.320825"	" 7.397532"	" 7.553360"	" 7.260967"	" 7.908234"	" 8.000349"	" 8.148964"	" 7.967361"	" 8.128018"	" 8.314152"	" 8.343799"	" 8.032986"	" 8.009658"	" 7.971776"	" 7.970732"	" 8.018549"	" 9.019817"	" 8.878188"	" 8.837506"	" 8.888344"	" 8.950080"	" 8.834509"	" 8.094891"	" 7.999560"	" 7.871304"	" 7.936907"	" 7.929867"
""	""	""	""	""	" 464.65772"	""	""	""	" 373.35310"	""	""	""	""	""	""	""	""	""	""	""	" 4.809253"	" 5.670929"	""	""	""	""	" 5.529429"	" 5.679262"	" 5.765818"	""	""	""	""	""	""	" 5.760541"	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 464.87085"	""	""	""	"1140.89814"	""	""	""	""	""	""	""	""	""	""	""	" 8.519564"	" 7.830286"	" 7.976747"	" 7.936905"	" 8.043293"	" 7.196342"	" 6.592289"	" 6.605216"	" 6.927528"	""	" 7.213252"	" 7.025813"	" 6.740340"	" 6.744231"	" 6.430193"	" 6.910771"	" 6.554461"	""	""	""	" 5.249153"	""	" 5.864632"	" 6.294332"	" 6.595004"	" 5.958975"	" 6.566743"	""
""	""	""	""	""	" 465.04980"	""	""	""	" 530.94636"	""	""	""	""	""	""	""	""	""	""	""	" 6.602937"	""	" 6.881407"	" 6.465933"	" 6.740799"	" 7.030836"	" 6.717273"	" 7.032617"	" 7.106895"	" 6.704814"	" 5.605155"	" 6.376812"	""	" 6.244990"	" 6.846731"	" 6.740670"	" 6.754950"	""	""	""	""	""	" 6.142954"	" 5.921556"	""	""	""	""
""	""	""	""	""	" 465.10223"	""	""	""	" 267.04247"	""	""	""	""	""	""	""	""	""	""	""	" 9.490090"	" 9.438028"	" 9.471477"	" 9.511469"	" 9.450584"	" 9.143226"	" 9.054338"	" 9.305345"	" 9.238503"	" 9.354044"	" 8.733908"	" 8.732208"	" 8.826896"	" 9.024300"	" 8.935520"	" 9.140358"	" 9.197698"	" 8.269924"	" 8.307171"	" 8.432828"	" 8.421591"	" 8.314325"	" 9.025751"	" 9.192822"	" 9.314236"	" 9.314235"	" 9.209066"	" 9.407757"
""	""	""	""	""	" 465.10680"	""	""	""	"1097.12116"	""	""	""	""	""	""	""	""	""	""	""	" 6.711501"	" 6.114744"	" 6.184547"	" 5.996042"	" 6.939001"	" 6.902647"	" 6.785813"	" 6.904041"	" 7.149729"	" 6.768413"	" 7.252009"	" 7.041847"	" 6.848430"	" 7.000821"	" 6.847894"	" 6.780221"	" 6.980171"	" 6.903747"	" 6.557939"	" 6.568544"	" 6.759101"	" 6.702785"	" 7.226076"	" 6.822236"	" 6.962679"	" 6.829967"	" 6.770647"	" 6.922459"
""	""	""	""	""	" 465.10703"	""	""	""	" 319.85132"	""	""	""	""	""	""	""	""	""	""	""	" 6.506046"	" 6.589621"	" 6.457912"	" 6.628279"	" 6.716459"	" 7.259786"	" 7.216569"	" 7.369555"	" 6.944959"	" 7.227310"	" 7.969762"	""	" 7.187679"	" 7.263683"	" 7.112386"	" 7.209636"	" 7.386976"	" 8.412888"	" 8.225230"	" 8.217928"	" 8.359735"	" 8.093352"	" 8.166421"	" 7.580643"	" 7.307766"	" 7.478430"	" 7.388916"	" 7.481984"
""	""	""	""	""	" 465.14458"	""	""	""	"1033.15221"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	" 9.245071"	" 9.305189"	" 8.764073"	" 9.319390"	" 9.256022"	" 8.219270"	""	" 7.985822"	" 7.893297"	" 7.972356"	" 7.750226"	" 7.818861"	" 8.985535"	""	""	" 8.875020"	""	" 6.959740"	""	" 6.985003"	" 7.107129"	""	""
""	""	""	""	""	" 465.21634"	""	""	""	" 997.51523"	""	""	""	""	""	""	""	""	""	""	""	" 8.241560"	" 7.102756"	" 7.183917"	" 6.712383"	" 7.769287"	" 7.740630"	" 7.072653"	""	" 7.549651"	" 7.003124"	" 7.737557"	" 8.013224"	" 7.030539"	""	" 7.157623"	" 7.095263"	" 6.886295"	""	" 7.318408"	""	" 7.513827"	" 7.737117"	" 7.807448"	" 7.136731"	" 7.020723"	" 6.639091"	""	" 7.449093"
""	""	""	""	""	" 465.24687"	""	""	""	" 386.73651"	""	""	""	""	""	""	""	""	""	""	""	" 6.776844"	" 6.750849"	" 6.560000"	" 6.063190"	" 6.633361"	" 6.389784"	" 6.385417"	" 6.756551"	" 6.556665"	" 6.462524"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
""	""	""	""	""	" 465.44662"	""	""	""	"1085.59436"	""	""	""	""	""	""	""	""	""	""	""	" 7.853276"	" 7.431774"	""	" 7.691682"	""	" 7.839959"	" 8.767592"	" 7.847080"	" 7.421402"	" 8.809354"	""	" 7.587110"	" 6.732474"	" 9.414541"	" 7.534871"	" 9.382862"	" 8.745958"	" 6.963075"	" 7.650005"	""	" 7.562604"	" 7.690527"	" 8.013517"	" 7.937041"	" 8.016845"	" 8.130440"	" 7.507608"	" 8.093945"
""	""	""	""	""	" 465.55657"	""	""	""	" 530.69878"	""	""	""	""	""	""	""	""	""	""	""	" 6.107658"	" 6.264358"	" 6.124794"	" 6.173514"	" 6.085908"	" 6.135628"	" 6.152869"	" 6.201693"	" 6.458439"	" 6.287370"	""	""	""	" 6.239208"	""	" 5.787801"	" 6.198472"	""	""	""	""	""	""	""	" 5.808070"	""	""	""
