"Sample Name"	"Protocol REF"	"Parameter Value[Post Extraction]"	"Parameter Value[Derivatization]"	"Extract Name"	"Protocol REF"	"Parameter Value[Chromatography Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Column model]"	"Parameter Value[Column type]"	"Labeled Extract Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Parameter Value[Scan polarity]"	"Parameter Value[Scan m/z range]"	"Parameter Value[Instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Ion source]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[Mass analyzer]"	"Term Source REF"	"Term Accession Number"	"MS Assay Name"	"Raw Spectral Data File"	"Protocol REF"	"Normalization Name"	"Derived Spectral Data File"	"Protocol REF"	"Data Transformation Name"	"Metabolite Assignment File"
"URI260"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI260"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI261"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI261"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI262"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI262"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI263"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI263"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI264"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI264"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI265"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI265"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI266"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI266"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI267"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI267"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI268"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI268"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI269"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI269"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI270"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI270"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI271"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI271"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI272"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI272"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI273"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI273"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI274"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI274"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI275"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI275"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI276"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI276"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI277"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI277"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI278"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI278"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI279"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI279"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI280"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI280"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI281"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI281"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI282"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI282"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI283"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI283"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI284"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI284"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI285"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI285"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI286"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI286"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI287"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI287"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI288"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI288"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI289"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI289"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI290"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI290"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI291"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI291"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI292"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI292"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI293"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI293"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI294"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI294"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI295"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI295"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI296"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI296"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI297"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI297"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI298"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI298"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI299"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI299"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI300"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI300"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI301"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI301"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI302"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI302"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI303"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI303"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI304"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI304"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI305"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI305"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI306"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI306"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI307"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI307"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI308"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI308"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI309"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI309"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI310"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI310"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
"URI311"	"Extraction"	""	""	"N/A"	"Chromatography"	"N/A"	""	""	"N/A"	"N/A"	"N/A"	""	""	""	"Mass spectrometry"	""	""	"Radboud University PTR-MS"	""	""	"hollow cathode discharge ionization"	""	""	"quadrupole"	"MS"	"http://purl.obolibrary.org/obo/MS_1000081"	"URI311"	"Copy of urine data final 03-02-2014.xlsx"	"Data transformation"	"N/A"	""	"Metabolite identification"	"N/A"	"m_vierdagse_urine_metabolite_profiling_mass_spectrometry_v2_maf.tsv"
