"Source Name"	"Characteristics[Organism]"	"Term Source REF"	"Term Accession Number"	"Characteristics[Organism part]"	"Term Source REF"	"Term Accession Number"	"Protocol REF"	"Sample Name"	"Factor Value[Genotype]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Replicate]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Country of origin]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Population ID]"	"Term Source REF"	"Term Accession Number"	"Factor Value[MFFGC accession no.]"	"Term Source REF"	"Term Accession Number"	"Factor Value[Type]"	"Term Source REF"	"Term Accession Number"
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1211_6"	"PG1211"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"GIL020"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1224_6"	"PG1224"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1229_6"	"PG1229"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"GIL021"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1251_6"	"PG1251"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1263_6"	"PG1263"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"GIL015"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1309_6"	"PG1309"	""	""	"6"	""	""	"Italy"	""	""	"Italy-5"	""	""	"7742"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1311_6"	"PG1311"	""	""	"6"	""	""	"Italy"	""	""	"Italy-5"	""	""	"7742"	""	""	"Ecotype"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1330_6"	"PG1330"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"Azer-1 x Samson AR1"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1345_6"	"PG1345"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"Turk-1 x Commando AR1"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_29"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG1367_6"	"PG1367"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"Aus-1 x Commando AR1"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_30"	"blank"	""	""	"blank"	""	""	"Sample collection"	"blank"	"blank"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"blank"	""	""	"blank"	""	""	"Sample collection"	"blank"	"blank"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 1"	"Control 1"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"1"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"2"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"3"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"4"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"5"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"Control 2"	"Control 2"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0012_6"	"PG0012"	""	""	"6"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0014_6"	"PG0014"	""	""	"6"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0022_6"	"PG0022"	""	""	"6"	""	""	"NZ"	""	""	"GIL014"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0023_6"	"PG0023"	""	""	"6"	""	""	"NZ"	""	""	"GIL013"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0032_6"	"PG0032"	""	""	"6"	""	""	"NZ"	""	""	"GIL013"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0036_6"	"PG0036"	""	""	"6"	""	""	"NZ"	""	""	"GIL012"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0039_6"	"PG0039"	""	""	"6"	""	""	"NZ"	""	""	"GIL012"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0071_6"	"PG0071"	""	""	"6"	""	""	"NZ"	""	""	"GIL029"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0089_6"	"PG0089"	""	""	"6"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0090_6"	"PG0090"	""	""	"6"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0098_6"	"PG0098"	""	""	"6"	""	""	"NZ"	""	""	"GIL028"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0108_6"	"PG0108"	""	""	"6"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0109_6"	"PG0109"	""	""	"6"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0113_6"	"PG0113"	""	""	"6"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0122_6"	"PG0122"	""	""	"6"	""	""	"NZ"	""	""	"GIL027"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0135_6"	"PG0135"	""	""	"6"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0137_6"	"PG0137"	""	""	"6"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0144_6"	"PG0144"	""	""	"6"	""	""	"NZ"	""	""	"Tolosa"	""	""	"11755"	""	""	"NZ cultivar"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0154_6"	"PG0154"	""	""	"6"	""	""	"NZ"	""	""	"GIL024"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0157_6"	"PG0157"	""	""	"6"	""	""	"NZ"	""	""	"GIL024"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0183_6"	"PG0183"	""	""	"6"	""	""	"NZ"	""	""	"GIL023"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0226_6"	"PG0226"	""	""	"6"	""	""	"NZ"	""	""	"GIL026"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0227_6"	"PG0227"	""	""	"6"	""	""	"NZ"	""	""	"GIL026"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0246_6"	"PG0246"	""	""	"6"	""	""	"NZ"	""	""	"GIL011"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0275_6"	"PG0275"	""	""	"6"	""	""	"NZ"	""	""	"GIL010"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0276_6"	"PG0276"	""	""	"6"	""	""	"NZ"	""	""	"GIL010"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0293_6"	"PG0293"	""	""	"6"	""	""	"NZ"	""	""	"GIL009"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0317_6"	"PG0317"	""	""	"6"	""	""	"NZ"	""	""	"GIL013"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0323_6"	"PG0323"	""	""	"6"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0331_6"	"PG0331"	""	""	"6"	""	""	"NZ"	""	""	"GIL007"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0344_6"	"PG0344"	""	""	"6"	""	""	"NZ"	""	""	"GIL006"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0361_6"	"PG0361"	""	""	"6"	""	""	"NZ"	""	""	"GIL006"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0363_6"	"PG0363"	""	""	"6"	""	""	"NZ"	""	""	"GIL005"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0381_6"	"PG0381"	""	""	"6"	""	""	"NZ"	""	""	"GIL005"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0384_6"	"PG0384"	""	""	"6"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0386_6"	"PG0386"	""	""	"6"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0399_6"	"PG0399"	""	""	"6"	""	""	"NZ"	""	""	"GIL003"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0411_6"	"PG0411"	""	""	"6"	""	""	"NZ"	""	""	"GIL004"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0428_6"	"PG0428"	""	""	"6"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0435_6"	"PG0435"	""	""	"6"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0438_6"	"PG0438"	""	""	"6"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0445_6"	"PG0445"	""	""	"6"	""	""	"NZ"	""	""	"GIL002"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0474_6"	"PG0474"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0480_6"	"PG0480"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0485_6"	"PG0485"	""	""	"6"	""	""	"NZ"	""	""	"GIL001"	""	""	""	""	""	"NZ elite breeding pool"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0493_6"	"PG0493"	""	""	"6"	""	""	"UK"	""	""	"Aberdart"	""	""	"13487"	""	""	"UK high sugar cultivar"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0498_6"	"PG0498"	""	""	"6"	""	""	"UK"	""	""	"Aberdart"	""	""	"13487"	""	""	"UK high sugar cultivar"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0505_6"	"PG0505"	""	""	"6"	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0526_6"	"PG0526"	""	""	"6"	""	""	"NZ x ecotype"	""	""	"GIL019"	""	""	""	""	""	"Enhanced germplasm"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0535_6"	"PG0535"	""	""	"6"	""	""	"Czeckoslovakia"	""	""	"Baca"	""	""	"4923"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0543_6"	"PG0543"	""	""	"6"	""	""	"Netherlands"	""	""	"Bardonna"	""	""	"5817"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0545_6"	"PG0545"	""	""	"6"	""	""	"Netherlands"	""	""	"Bardonna"	""	""	"5817"	""	""	"European cultivar"	""	""
"C18_Neg_Batch_30"	"Lolium perenne"	"NCBITAXON"	"http://purl.bioontology.org/ontology/NCBITAXON/4522"	"leaf"	"BTO"	"http://purl.obolibrary.org/obo/BTO_0000713"	"Sample collection"	"PG0557_6"	"PG0557"	""	""	"6"	""	""	"Netherlands"	""	""	"Barlet"	""	""	"5771"	""	""	"European cultivar"	""	""
